speciesKey,OBJECTID,binomial_BL,binomial_jetz,label,binomial_gbif,PatchClade,Hackett_FineClades,Hackett_CoarseClades,BLFamilyEnglish,English,presence,origin,seasonal,dist_comm,Shape_Length,Shape_Area,IOCOrder,BLFamilyLatin,genus,species,PassNonPass,OscSubOsc,EnMexico,binomial_mx,Nombre.Español,Nombre.Inglés,Endemismo,Residente,Transitoria,Migratoria,Endemica,Mountain_ID,Min_elevation,Max_elevation,Continent,Mountain.Range,Uplift_Start,Mountains,Path_raster,Path_occ,SDM_done,OCC_done,Palearctic,Northern.Nearctic,Nearctic.Region,Mexican.Transition.Zone,Mesoamerican.dominion,Pacific.dominion,Antillean.subregion,Boreal.Brazilian.dominion,South.Brazilian.dominion,South.eastern.Amazonian.dominion,Chacoan.dominion,Parana.dominion,South.American.Transition.Zone,Afrotropical,Madagascan,Sino.Japanese,Oriental,Saharo.Arabian,Australian,Andean.region,Australasia,Ocean,Nearctic_TOTAL,Neotropics_TOTAL,Palearctic_REALM,Paleotropical_REALM,Austral,Mexican_TOTAL,Subregion,Realm,ZTM_end
2482947,7699,Myiopagis viridicata,Myiopagis viridicata,Myiopagis_viridicata,Myiopagis viridicata,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Tyrant-flycatchers,Greenish Elaenia,1,1,1, ,539.1308248,621.4527901,Passeriformes,Tyrannidae,Myiopagis,viridicata,PASSERIFORMES,Tyranni,México,Myiopagis viridicata,Mosquerito Chichihi,Greenish Elaenia,No,Residente,No Transitoria,No Migratoria,No,404,0,1100,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2482947_Myiopagis_viridicata.tif,D:/R_spatial/output/occ_birds_mtz/2482947_Myiopagis_viridicata.RDS,done,done,0,0,0,0.043894653,0.065841979,0.131284916,0,0.067438148,0.188347965,0.024740623,0.37669593,0.093375898,0.008379888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.109736632,Chacoan.dominion,Neotropics_TOTAL,7
2482947,7699,Myiopagis viridicata,Myiopagis viridicata,Myiopagis_viridicata,Myiopagis viridicata,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Tyrant-flycatchers,Greenish Elaenia,1,1,1, ,539.1308248,621.4527901,Passeriformes,Tyrannidae,Myiopagis,viridicata,PASSERIFORMES,Tyranni,México,Myiopagis viridicata,Mosquerito Chichihi,Greenish Elaenia,No,Residente,No Transitoria,No Migratoria,No,404,0,1200,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2482947_Myiopagis_viridicata.tif,D:/R_spatial/output/occ_birds_mtz/2482947_Myiopagis_viridicata.RDS,done,done,0,0,0,0.043894653,0.065841979,0.131284916,0,0.067438148,0.188347965,0.024740623,0.37669593,0.093375898,0.008379888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.109736632,Chacoan.dominion,Neotropics_TOTAL,7
2482947,7699,Myiopagis viridicata,Myiopagis viridicata,Myiopagis_viridicata,Myiopagis viridicata,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Tyrant-flycatchers,Greenish Elaenia,1,1,1, ,539.1308248,621.4527901,Passeriformes,Tyrannidae,Myiopagis,viridicata,PASSERIFORMES,Tyranni,México,Myiopagis viridicata,Mosquerito Chichihi,Greenish Elaenia,No,Residente,No Transitoria,No Migratoria,No,404,0,800,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2482947_Myiopagis_viridicata.tif,D:/R_spatial/output/occ_birds_mtz/2482947_Myiopagis_viridicata.RDS,done,done,0,0,0,0.043894653,0.065841979,0.131284916,0,0.067438148,0.188347965,0.024740623,0.37669593,0.093375898,0.008379888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.109736632,Chacoan.dominion,Neotropics_TOTAL,7
2482947,7699,Myiopagis viridicata,Myiopagis viridicata,Myiopagis_viridicata,Myiopagis viridicata,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Tyrant-flycatchers,Greenish Elaenia,1,1,1, ,539.1308248,621.4527901,Passeriformes,Tyrannidae,Myiopagis,viridicata,PASSERIFORMES,Tyranni,México,Myiopagis viridicata,Mosquerito Chichihi,Greenish Elaenia,No,Residente,No Transitoria,No Migratoria,No,404,0,1000,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2482947_Myiopagis_viridicata.tif,D:/R_spatial/output/occ_birds_mtz/2482947_Myiopagis_viridicata.RDS,done,done,0,0,0,0.043894653,0.065841979,0.131284916,0,0.067438148,0.188347965,0.024740623,0.37669593,0.093375898,0.008379888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.109736632,Chacoan.dominion,Neotropics_TOTAL,7
2482947,7699,Myiopagis viridicata,Myiopagis viridicata,Myiopagis_viridicata,Myiopagis viridicata,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Tyrant-flycatchers,Greenish Elaenia,1,1,1, ,539.1308248,621.4527901,Passeriformes,Tyrannidae,Myiopagis,viridicata,PASSERIFORMES,Tyranni,México,Myiopagis viridicata,Mosquerito Chichihi,Greenish Elaenia,No,Residente,No Transitoria,No Migratoria,No,402,0,2500,Latin America and the Caribbean,Central America,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2482947_Myiopagis_viridicata.tif,D:/R_spatial/output/occ_birds_mtz/2482947_Myiopagis_viridicata.RDS,done,done,0,0,0,0.043894653,0.065841979,0.131284916,0,0.067438148,0.188347965,0.024740623,0.37669593,0.093375898,0.008379888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.109736632,Chacoan.dominion,Neotropics_TOTAL,7
2482947,7699,Myiopagis viridicata,Myiopagis viridicata,Myiopagis_viridicata,Myiopagis viridicata,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Tyrant-flycatchers,Greenish Elaenia,1,1,1, ,539.1308248,621.4527901,Passeriformes,Tyrannidae,Myiopagis,viridicata,PASSERIFORMES,Tyranni,México,Myiopagis viridicata,Mosquerito Chichihi,Greenish Elaenia,No,Residente,No Transitoria,No Migratoria,No,405,0,300,Latin America and the Caribbean,Northern South America,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2482947_Myiopagis_viridicata.tif,D:/R_spatial/output/occ_birds_mtz/2482947_Myiopagis_viridicata.RDS,done,done,0,0,0,0.043894653,0.065841979,0.131284916,0,0.067438148,0.188347965,0.024740623,0.37669593,0.093375898,0.008379888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.109736632,Chacoan.dominion,Neotropics_TOTAL,7
2482947,7699,Myiopagis viridicata,Myiopagis viridicata,Myiopagis_viridicata,Myiopagis viridicata,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Tyrant-flycatchers,Greenish Elaenia,1,1,1, ,539.1308248,621.4527901,Passeriformes,Tyrannidae,Myiopagis,viridicata,PASSERIFORMES,Tyranni,México,Myiopagis viridicata,Mosquerito Chichihi,Greenish Elaenia,No,Residente,No Transitoria,No Migratoria,No,401,0,2500,Latin America and the Caribbean,Sierra Madre de Chiapas,20,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2482947_Myiopagis_viridicata.tif,D:/R_spatial/output/occ_birds_mtz/2482947_Myiopagis_viridicata.RDS,done,done,0,0,0,0.043894653,0.065841979,0.131284916,0,0.067438148,0.188347965,0.024740623,0.37669593,0.093375898,0.008379888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.109736632,Chacoan.dominion,Neotropics_TOTAL,7
2482947,7699,Myiopagis viridicata,Myiopagis viridicata,Myiopagis_viridicata,Myiopagis viridicata,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Tyrant-flycatchers,Greenish Elaenia,1,1,1, ,539.1308248,621.4527901,Passeriformes,Tyrannidae,Myiopagis,viridicata,PASSERIFORMES,Tyranni,México,Myiopagis viridicata,Mosquerito Chichihi,Greenish Elaenia,No,Residente,No Transitoria,No Migratoria,No,304,0,2500,North-America,Mexico,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2482947_Myiopagis_viridicata.tif,D:/R_spatial/output/occ_birds_mtz/2482947_Myiopagis_viridicata.RDS,done,done,0,0,0,0.043894653,0.065841979,0.131284916,0,0.067438148,0.188347965,0.024740623,0.37669593,0.093375898,0.008379888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.109736632,Chacoan.dominion,Neotropics_TOTAL,7
2482947,7699,Myiopagis viridicata,Myiopagis viridicata,Myiopagis_viridicata,Myiopagis viridicata,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Tyrant-flycatchers,Greenish Elaenia,1,1,1, ,539.1308248,621.4527901,Passeriformes,Tyrannidae,Myiopagis,viridicata,PASSERIFORMES,Tyranni,México,Myiopagis viridicata,Mosquerito Chichihi,Greenish Elaenia,No,Residente,No Transitoria,No Migratoria,No,406,0,1100,Latin America and the Caribbean,Eastern South America,110,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2482947_Myiopagis_viridicata.tif,D:/R_spatial/output/occ_birds_mtz/2482947_Myiopagis_viridicata.RDS,done,done,0,0,0,0.043894653,0.065841979,0.131284916,0,0.067438148,0.188347965,0.024740623,0.37669593,0.093375898,0.008379888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.109736632,Chacoan.dominion,Neotropics_TOTAL,7
2490202,7711,Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Myrmotherula schisticolor,Thamnophilidae,Antbirds,Antbirds,Antbirds,Slaty Antwren,1,1,1, ,208.9792372,44.03376507,Passeriformes,Thamnophilidae,Myrmotherula,schisticolor,PASSERIFORMES,Tyranni,México,Myrmotherula schisticolor,Hormiguero Plomizo,Slaty Antwren,No,Residente,No Transitoria,No Migratoria,No,404,1000,2300,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490202_Myrmotherula_schisticolor.tif,D:/R_spatial/output/occ_birds_mtz/2490202_Myrmotherula_schisticolor.RDS,done,done,0,0,0,0.101694915,0.13559322,0.440677966,0,0.005649718,0.163841808,0,0,0,0.152542373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.237288136,Pacific.dominion,Neotropics_TOTAL,7
2490202,7711,Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Myrmotherula schisticolor,Thamnophilidae,Antbirds,Antbirds,Antbirds,Slaty Antwren,1,1,1, ,208.9792372,44.03376507,Passeriformes,Thamnophilidae,Myrmotherula,schisticolor,PASSERIFORMES,Tyranni,México,Myrmotherula schisticolor,Hormiguero Plomizo,Slaty Antwren,No,Residente,No Transitoria,No Migratoria,No,404,0,1800,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490202_Myrmotherula_schisticolor.tif,D:/R_spatial/output/occ_birds_mtz/2490202_Myrmotherula_schisticolor.RDS,done,done,0,0,0,0.101694915,0.13559322,0.440677966,0,0.005649718,0.163841808,0,0,0,0.152542373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.237288136,Pacific.dominion,Neotropics_TOTAL,7
2490202,7711,Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Myrmotherula schisticolor,Thamnophilidae,Antbirds,Antbirds,Antbirds,Slaty Antwren,1,1,1, ,208.9792372,44.03376507,Passeriformes,Thamnophilidae,Myrmotherula,schisticolor,PASSERIFORMES,Tyranni,México,Myrmotherula schisticolor,Hormiguero Plomizo,Slaty Antwren,No,Residente,No Transitoria,No Migratoria,No,404,800,2000,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490202_Myrmotherula_schisticolor.tif,D:/R_spatial/output/occ_birds_mtz/2490202_Myrmotherula_schisticolor.RDS,done,done,0,0,0,0.101694915,0.13559322,0.440677966,0,0.005649718,0.163841808,0,0,0,0.152542373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.237288136,Pacific.dominion,Neotropics_TOTAL,7
2490202,7711,Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Myrmotherula schisticolor,Thamnophilidae,Antbirds,Antbirds,Antbirds,Slaty Antwren,1,1,1, ,208.9792372,44.03376507,Passeriformes,Thamnophilidae,Myrmotherula,schisticolor,PASSERIFORMES,Tyranni,México,Myrmotherula schisticolor,Hormiguero Plomizo,Slaty Antwren,No,Residente,No Transitoria,No Migratoria,No,404,20,2250,Latin America and the Caribbean,Andes,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490202_Myrmotherula_schisticolor.tif,D:/R_spatial/output/occ_birds_mtz/2490202_Myrmotherula_schisticolor.RDS,done,done,0,0,0,0.101694915,0.13559322,0.440677966,0,0.005649718,0.163841808,0,0,0,0.152542373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.237288136,Pacific.dominion,Neotropics_TOTAL,7
2490202,7711,Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Myrmotherula schisticolor,Thamnophilidae,Antbirds,Antbirds,Antbirds,Slaty Antwren,1,1,1, ,208.9792372,44.03376507,Passeriformes,Thamnophilidae,Myrmotherula,schisticolor,PASSERIFORMES,Tyranni,México,Myrmotherula schisticolor,Hormiguero Plomizo,Slaty Antwren,No,Residente,No Transitoria,No Migratoria,No,401,600,1700,Latin America and the Caribbean,Sierra Madre de Chiapas,20,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490202_Myrmotherula_schisticolor.tif,D:/R_spatial/output/occ_birds_mtz/2490202_Myrmotherula_schisticolor.RDS,done,done,0,0,0,0.101694915,0.13559322,0.440677966,0,0.005649718,0.163841808,0,0,0,0.152542373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.237288136,Pacific.dominion,Neotropics_TOTAL,7
2490202,7711,Myrmotherula schisticolor,Myrmotherula schisticolor,Myrmotherula_schisticolor,Myrmotherula schisticolor,Thamnophilidae,Antbirds,Antbirds,Antbirds,Slaty Antwren,1,1,1, ,208.9792372,44.03376507,Passeriformes,Thamnophilidae,Myrmotherula,schisticolor,PASSERIFORMES,Tyranni,México,Myrmotherula schisticolor,Hormiguero Plomizo,Slaty Antwren,No,Residente,No Transitoria,No Migratoria,No,402,600,1700,Latin America and the Caribbean,Central America,25,Mountain,D:/R_spatial/output/birds_sdm/thresholded/2490202_Myrmotherula_schisticolor.tif,D:/R_spatial/output/occ_birds_mtz/2490202_Myrmotherula_schisticolor.RDS,done,done,0,0,0,0.101694915,0.13559322,0.440677966,0,0.005649718,0.163841808,0,0,0,0.152542373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.237288136,Pacific.dominion,Neotropics_TOTAL,7
5230312,7823,Pachyramphus major,Pachyramphus major,Pachyramphus_major,Pachyramphus major,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Cotingas,Grey-collared Becard,1,1,1, ,72.55169045,32.27051748,Passeriformes,Cotingidae,Pachyramphus,major,PASSERIFORMES,Tyranni,México,Pachyramphus major,Cabezón Mexicano,Gray-collared Becard,No,Residente,No Transitoria,No Migratoria,No,304,0,2500,North-America,Mexico,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5230312_Pachyramphus_major.tif,D:/R_spatial/output/occ_birds_mtz/5230312_Pachyramphus_major.RDS,done,done,0,0,0,0.435114504,0.564885496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mesoamerican.dominion,Neotropics_TOTAL,7
5230312,7823,Pachyramphus major,Pachyramphus major,Pachyramphus_major,Pachyramphus major,TitTyranRest,"Tyrant-Flycatchers, Cotingas, Allies","Tyrant-Flycatchers, Cotingas, Allies",Cotingas,Grey-collared Becard,1,1,1, ,72.55169045,32.27051748,Passeriformes,Cotingidae,Pachyramphus,major,PASSERIFORMES,Tyranni,México,Pachyramphus major,Cabezón Mexicano,Gray-collared Becard,No,Residente,No Transitoria,No Migratoria,No,401,0,2500,Latin America and the Caribbean,Sierra Madre de Chiapas,20,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5230312_Pachyramphus_major.tif,D:/R_spatial/output/occ_birds_mtz/5230312_Pachyramphus_major.RDS,done,done,0,0,0,0.435114504,0.564885496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Mesoamerican.dominion,Neotropics_TOTAL,7
5231142,7862,Passerculus rostratus,Passerculus sandwichensis,Passerculus_sandwichensis,Passerculus sandwichensis,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Buntings, American sparrows and allies",Savannah Sparrow,1,1,1, ,29.3596865,7.764575518,Passeriformes,Emberizidae,Passerculus,sandwichensis,PASSERIFORMES,Passeri,México,Passerculus sandwichensis,Gorrión Sabanero,Savannah Sparrow,No,Residente,No Transitoria,Migratoria,No,303,1250,2500,North-America,NA East Coast,325,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231142_Passerculus_sandwichensis.tif,D:/R_spatial/output/occ_birds_mtz/5231142_Passerculus_sandwichensis.RDS,done,done,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,NA,NA,#¿NOMBRE?
5231142,7862,Passerculus rostratus,Passerculus sandwichensis,Passerculus_sandwichensis,Passerculus sandwichensis,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Buntings, American sparrows and allies",Savannah Sparrow,1,1,1, ,29.3596865,7.764575518,Passeriformes,Emberizidae,Passerculus,sandwichensis,PASSERIFORMES,Passeri,México,Passerculus sandwichensis,Gorrión Sabanero,Savannah Sparrow,No,Residente,No Transitoria,Migratoria,No,302,1250,2500,North-America,US Great Basin /Sierra Nevada,50,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231142_Passerculus_sandwichensis.tif,D:/R_spatial/output/occ_birds_mtz/5231142_Passerculus_sandwichensis.RDS,done,done,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,NA,NA,#¿NOMBRE?
5231142,7862,Passerculus rostratus,Passerculus sandwichensis,Passerculus_sandwichensis,Passerculus sandwichensis,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Buntings, American sparrows and allies",Savannah Sparrow,1,1,1, ,29.3596865,7.764575518,Passeriformes,Emberizidae,Passerculus,sandwichensis,PASSERIFORMES,Passeri,México,Passerculus sandwichensis,Gorrión Sabanero,Savannah Sparrow,No,Residente,No Transitoria,Migratoria,No,304,1250,2500,North-America,Mexico,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231142_Passerculus_sandwichensis.tif,D:/R_spatial/output/occ_birds_mtz/5231142_Passerculus_sandwichensis.RDS,done,done,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,NA,NA,#¿NOMBRE?
5231142,7862,Passerculus rostratus,Passerculus sandwichensis,Passerculus_sandwichensis,Passerculus sandwichensis,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Buntings, American sparrows and allies",Savannah Sparrow,1,1,1, ,29.3596865,7.764575518,Passeriformes,Emberizidae,Passerculus,sandwichensis,PASSERIFORMES,Passeri,México,Passerculus sandwichensis,Gorrión Sabanero,Savannah Sparrow,No,Residente,No Transitoria,Migratoria,No,301,1250,2500,North-America,NA West Coast,200,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231142_Passerculus_sandwichensis.tif,D:/R_spatial/output/occ_birds_mtz/5231142_Passerculus_sandwichensis.RDS,done,done,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,#¿NOMBRE?,NA,NA,#¿NOMBRE?
5231142,7864,Passerculus sandwichensis,Passerculus sandwichensis,Passerculus_sandwichensis,Passerculus sandwichensis,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Buntings, American sparrows and allies",Savannah Sparrow,1,1,2, ,2496.783919,1855.322216,Passeriformes,Emberizidae,Passerculus,sandwichensis,PASSERIFORMES,Passeri,México,Passerculus sandwichensis,Gorrión Sabanero,Savannah Sparrow,No,Residente,No Transitoria,Migratoria,No,303,1250,2500,North-America,NA East Coast,325,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231142_Passerculus_sandwichensis.tif,D:/R_spatial/output/occ_birds_mtz/5231142_Passerculus_sandwichensis.RDS,done,done,0,0.731850273,0.264686293,0.003463434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996536566,0.003463434,0,0,0,0.003463434,Northern.Nearctic,Nearctic_TOTAL,7
5231142,7864,Passerculus sandwichensis,Passerculus sandwichensis,Passerculus_sandwichensis,Passerculus sandwichensis,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Buntings, American sparrows and allies",Savannah Sparrow,1,1,2, ,2496.783919,1855.322216,Passeriformes,Emberizidae,Passerculus,sandwichensis,PASSERIFORMES,Passeri,México,Passerculus sandwichensis,Gorrión Sabanero,Savannah Sparrow,No,Residente,No Transitoria,Migratoria,No,302,1250,2500,North-America,US Great Basin /Sierra Nevada,50,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231142_Passerculus_sandwichensis.tif,D:/R_spatial/output/occ_birds_mtz/5231142_Passerculus_sandwichensis.RDS,done,done,0,0.731850273,0.264686293,0.003463434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996536566,0.003463434,0,0,0,0.003463434,Northern.Nearctic,Nearctic_TOTAL,7
5231142,7864,Passerculus sandwichensis,Passerculus sandwichensis,Passerculus_sandwichensis,Passerculus sandwichensis,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Buntings, American sparrows and allies",Savannah Sparrow,1,1,2, ,2496.783919,1855.322216,Passeriformes,Emberizidae,Passerculus,sandwichensis,PASSERIFORMES,Passeri,México,Passerculus sandwichensis,Gorrión Sabanero,Savannah Sparrow,No,Residente,No Transitoria,Migratoria,No,304,1250,2500,North-America,Mexico,100,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231142_Passerculus_sandwichensis.tif,D:/R_spatial/output/occ_birds_mtz/5231142_Passerculus_sandwichensis.RDS,done,done,0,0.731850273,0.264686293,0.003463434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996536566,0.003463434,0,0,0,0.003463434,Northern.Nearctic,Nearctic_TOTAL,7
5231142,7864,Passerculus sandwichensis,Passerculus sandwichensis,Passerculus_sandwichensis,Passerculus sandwichensis,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Buntings, American sparrows and allies",Savannah Sparrow,1,1,2, ,2496.783919,1855.322216,Passeriformes,Emberizidae,Passerculus,sandwichensis,PASSERIFORMES,Passeri,México,Passerculus sandwichensis,Gorrión Sabanero,Savannah Sparrow,No,Residente,No Transitoria,Migratoria,No,301,1250,2500,North-America,NA West Coast,200,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231142_Passerculus_sandwichensis.tif,D:/R_spatial/output/occ_birds_mtz/5231142_Passerculus_sandwichensis.RDS,done,done,0,0.731850273,0.264686293,0.003463434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996536566,0.003463434,0,0,0,0.003463434,Northern.Nearctic,Nearctic_TOTAL,7
5231142,7866,Passerculus sandwichensis,Passerculus sandwichensis,Passerculus_sandwichensis,Passerculus sandwichensis,P20b,"Buntings, American Sparrows, Brush-Finches","New World Warblers, New World blackbirds, Buntings, American Sparrows, Allies","Buntings, American sparrows and allies",Savannah Sparrow,1,1,1, ,275.7082587,61.27986261,Passeriformes,Emberizidae,Passerculus,sandwichensis,PASSERIFORMES,Passeri,México,Passerculus sandwichensis,Gorrión Sabanero,Savannah Sparrow,No,Residente,No Transitoria,Migratoria,No,303,1250,2500,North-America,NA East Coast,325,Mountain,D:/R_spatial/output/birds_sdm/thresholded/5231142_Passerculus_sandwichensis.tif,D:/R_spatial/output/occ_birds_mtz/5231142_Passerculus_sandwichensis.RDS,done,done,0,0.731850273,0.264686293,0.003463434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996536566,0.003463434,0,0,0,0.003463434,Northern.Nearctic,Nearctic_TOTAL,7
